key,nation,state,county,date,Cases,Delta,DeltaNormal,7DayDelta,7DayDeltaNormal,DoubleSpeed,Acceleration
US-Ohio-Hamilton,US,Ohio,Hamilton,2020-06-10,2975,57,59.0062111801242,,,35.8383142816849,
US-Ohio-Hamilton,US,Ohio,Hamilton,2020-06-11,3011,36,37.2670807453416,,,36.4535708412302,
US-Ohio-Hamilton,US,Ohio,Hamilton,2020-06-12,3078,67,69.3581780538302,,,36.7304807133143,
US-Ohio-Hamilton,US,Ohio,Hamilton,2020-06-13,3130,52,53.8302277432712,,,37.1536606894887,
US-Ohio-Hamilton,US,Ohio,Hamilton,2020-06-14,3185,55,56.935817805383,,,37.7721975076597,
US-Ohio-Hamilton,US,Ohio,Hamilton,2020-06-15,3250,65,67.287784679089,,,38.4169891207896,
US-Ohio-Hamilton,US,Ohio,Hamilton,2020-06-16,3316,66,68.3229813664596,398,95.2380952380952,39.063511991301,1.02030456852792
US-Ohio-Lucas,US,Ohio,Lucas,2020-04-29,1208,42,48.780487804878,,,13.8278612834495,
US-Ohio-Lucas,US,Ohio,Lucas,2020-04-30,1251,43,49.9419279907085,,,14.3762990779657,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-01,1297,46,53.4262485481998,,,14.8785423951623,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-02,1331,34,39.4889663182346,,,15.4271868477517,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-03,1376,45,52.2648083623693,,,15.8534316288345,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-04,1429,53,61.5563298490128,,,16.2210175979155,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-05,1478,49,56.9105691056911,312,83.000798084597,16.761482458552,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-06,1527,49,56.9105691056911,,,17.3821253099665,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-07,1583,56,65.0406504065041,,,17.9250161771531,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-08,1665,82,95.2380952380952,,,17.6794427840236,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-09,1710,45,52.2648083623693,,,17.9189283170923,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-10,1757,47,54.5876887340302,,,17.9911001417136,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-11,1806,49,56.9105691056911,,,18.5610997326465,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-12,1836,30,34.8432055749129,358,95.2380952380952,19.3035551817423,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-13,1858,22,25.5516840882695,,,20.1173498321401,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-14,1883,25,29.0360046457607,,,20.8851790712727,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-15,1921,38,44.1347270615563,,,21.4936224212476,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-16,1945,24,27.8745644599303,,,22.250294447093,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-17,1960,15,17.4216027874564,,,23.0997345095,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-18,1986,26,30.1974448315912,,,23.829994070679,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-19,1999,13,15.0987224157956,163,43.3625964352221,24.6928697250818,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-20,2021,22,25.5516840882695,,,25.4628320528646,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-21,2056,35,40.650406504065,,,26.1019743311293,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-22,2071,15,17.4216027874564,,,26.9636360548441,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-23,2087,16,18.5830429732869,,,27.8478586153953,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-24,2107,20,23.2288037166086,,,28.704378683849,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-25,2126,19,22.0673635307782,,,29.5693286963659,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-26,2152,26,30.1974448315912,153,40.7023144453312,30.3864663810779,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-27,2162,10,11.6144018583043,,,31.3167223674898,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-28,2178,16,18.5830429732869,,,32.2058001559412,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-29,2202,24,27.8745644599303,,,33.0409354178734,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-30,2241,39,45.2961672473868,,,33.3626915010144,
US-Ohio-Lucas,US,Ohio,Lucas,2020-05-31,2267,26,30.1974448315912,,,33.9013898359921,
US-Ohio-Lucas,US,Ohio,Lucas,2020-06-01,2277,10,11.6144018583043,,,34.7610450870775,
US-Ohio-Lucas,US,Ohio,Lucas,2020-06-02,2282,5,5.80720092915215,130,34.5836658685821,35.6911036783,
US-Ohio-Lucas,US,Ohio,Lucas,2020-06-03,2296,14,16.260162601626,,,36.4960799787414,
US-Ohio-Lucas,US,Ohio,Lucas,2020-06-04,2313,17,19.7444831591173,,,37.2608579603757,
US-Ohio-Lucas,US,Ohio,Lucas,2020-06-05,2329,16,18.5830429732869,,,38.0410464877241,
US-Ohio-Lucas,US,Ohio,Lucas,2020-06-06,2340,11,12.7758420441347,,,38.9032226591612,
US-Ohio-Lucas,US,Ohio,Lucas,2020-06-07,2348,8,9.29152148664344,,,39.8067756170563,
US-Ohio-Lucas,US,Ohio,Lucas,2020-06-08,2354,6,6.96864111498258,,,40.7346557414868,
US-Ohio-Lucas,US,Ohio,Lucas,2020-06-09,2372,18,20.9059233449477,90,23.9425379090184,41.519393927721,
US-Ohio-Lucas,US,Ohio,Lucas,2020-06-10,2390,18,20.9059233449477,,,42.3057594762804,
US-Ohio-Lucas,US,Ohio,Lucas,2020-06-11,2394,4,4.64576074332172,,,43.2585036861615,
US-Ohio-Lucas,US,Ohio,Lucas,2020-06-12,2411,17,19.7444831591173,,,44.0585435384561,
US-Ohio-Lucas,US,Ohio,Lucas,2020-06-13,2419,8,9.29152148664344,,,44.9645210603228,
US-Ohio-Lucas,US,Ohio,Lucas,2020-06-14,2428,9,10.4529616724739,,,45.8583476447232,
US-Ohio-Lucas,US,Ohio,Lucas,2020-06-15,2457,29,33.6817653890825,,,46.5188909862629,
US-Ohio-Lucas,US,Ohio,Lucas,2020-06-16,2460,3,3.48432055749129,88,23.4104815110402,47.4840037231734,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-05-17,1212,13,22.9276895943563,,,26.8809020445285,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-05-18,1226,14,24.6913580246914,,,27.4671326218711,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-05-19,1247,21,37.037037037037,97,43.1686693368936,27.8197856754395,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-05-20,1252,5,8.81834215167548,,,28.640292498564,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-05-21,1277,25,44.0917107583774,,,28.8846802801763,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-05-22,1295,18,31.7460317460317,,,29.591022155254,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-05-23,1317,22,38.8007054673721,,,30.237600490375,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-05-24,1334,17,29.9823633156966,,,30.9538334211122,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-05-25,1341,7,12.3456790123457,,,31.7927937014533,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-05-26,1347,6,10.5820105820106,100,44.5037828215398,32.6554273168101,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-05-27,1367,20,35.2733686067019,,,33.2019184580945,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-05-28,1397,30,52.9100529100529,,,33.6767077057501,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-05-29,1405,8,14.1093474426808,,,34.5548253999824,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-05-30,1428,23,40.5643738977072,,,35.2082414644172,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-05-31,1431,3,5.29100529100529,,,36.1634469447244,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-06-01,1438,7,12.3456790123457,,,37.0592905403454,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-06-02,1456,18,31.7460317460317,109,48.5091232754784,37.559796856185,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-06-03,1463,7,12.3456790123457,,,38.3412800298599,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-06-04,1466,3,5.29100529100529,,,39.2479498416376,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-06-05,1486,20,35.2733686067019,,,39.7746477002543,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-06-06,1502,16,28.2186948853616,,,40.4769923997634,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-06-07,1511,9,15.8730158730159,,,41.3109516255931,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-06-08,1516,5,8.81834215167548,,,42.2191335769846,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-06-09,1522,6,10.5820105820106,66,29.3724966622163,43.1093508218584,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-06-10,1529,7,12.3456790123457,,,43.9746824677996,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-06-11,1563,34,59.9647266313933,,,44.1235959102006,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-06-12,1576,13,22.9276895943563,,,44.797974623351,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-06-13,1586,10,17.636684303351,,,45.5468801693019,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-06-14,1595,9,15.8730158730159,,,46.3222451106066,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-06-15,1600,5,8.81834215167548,,,47.1979949283147,
US-Ohio-Mahoning,US,Ohio,Mahoning,2020-06-16,1607,7,12.3456790123457,85,37.8282153983089,48.0246954289985,
US-Ohio-Marion,US,Ohio,Marion,2020-04-19,1834,851,95.2380952380952,,,1.08358728132052,
US-Ohio-Marion,US,Ohio,Marion,2020-04-20,2073,239,26.7472441385485,,,1.91502254253014,
US-Ohio-Marion,US,Ohio,Marion,2020-04-21,2132,59,6.60287616809356,2022,95.2380952380952,2.8700231456294,
US-Ohio-Marion,US,Ohio,Marion,2020-04-22,2137,5,0.559565776957081,,,3.86626705356957,
US-Ohio-Marion,US,Ohio,Marion,2020-04-23,2161,24,2.68591572939399,,,4.84835928288461,
US-Ohio-Marion,US,Ohio,Marion,2020-04-24,2169,8,0.89530524313133,,,5.84243419543281,
US-Ohio-Marion,US,Ohio,Marion,2020-04-25,2172,3,0.335739466174249,,,6.84021792007358,
US-Ohio-Marion,US,Ohio,Marion,2020-04-26,2178,6,0.671478932348498,,,7.83579453804874,
US-Ohio-Marion,US,Ohio,Marion,2020-04-27,2188,10,1.11913155391416,,,8.82844924363228,
US-Ohio-Marion,US,Ohio,Marion,2020-04-28,2191,3,0.335739466174249,59,2.77895530121049,9.82625220062977,
US-Ohio-Marion,US,Ohio,Marion,2020-04-29,2196,5,0.559565776957081,,,10.8225971387163,
US-Ohio-Marion,US,Ohio,Marion,2020-04-30,2196,0,0,,,11.8225971387163,
US-Ohio-Marion,US,Ohio,Marion,2020-05-01,2276,80,8.9530524313133,,,12.7652216092811,
US-Ohio-Marion,US,Ohio,Marion,2020-05-02,2294,18,2.01443679704549,,,13.7525902313101,
US-Ohio-Marion,US,Ohio,Marion,2020-05-03,2329,35,3.91696043869957,,,14.7283104579423,
US-Ohio-Marion,US,Ohio,Marion,2020-05-04,2332,3,0.335739466174249,,,15.7262463405573,
US-Ohio-Marion,US,Ohio,Marion,2020-05-05,2335,3,0.335739466174249,144,6.78253497244595,16.7241848768488,
US-Ohio-Marion,US,Ohio,Marion,2020-05-06,2347,12,1.342957864697,,,17.7159654228809,
US-Ohio-Marion,US,Ohio,Marion,2020-05-07,2350,3,0.335739466174249,,,18.7139171258592,
US-Ohio-Marion,US,Ohio,Marion,2020-05-08,2366,16,1.79061048626266,,,19.703036846847,
US-Ohio-Marion,US,Ohio,Marion,2020-05-09,2381,15,1.67869733087124,,,20.6929032026253,
US-Ohio-Marion,US,Ohio,Marion,2020-05-10,2387,6,0.671478932348498,,,21.6888676091349,
US-Ohio-Marion,US,Ohio,Marion,2020-05-11,2404,17,1.90252364165408,,,22.6774882775362,
US-Ohio-Marion,US,Ohio,Marion,2020-05-12,2412,8,0.89530524313133,77,3.62677217276624,23.6721611132771,
US-Ohio-Marion,US,Ohio,Marion,2020-05-13,2419,7,0.783392087739914,,,24.6675143185658,
US-Ohio-Marion,US,Ohio,Marion,2020-05-14,2431,12,1.342957864697,,,25.6595795808873,
US-Ohio-Marion,US,Ohio,Marion,2020-05-15,2436,5,0.559565776957081,,,26.6562849938086,
US-Ohio-Marion,US,Ohio,Marion,2020-05-16,2449,13,1.45487102008841,,,27.6477506135499,
US-Ohio-Marion,US,Ohio,Marion,2020-05-17,2500,51,5.70757092496223,,,28.6147014649159,
US-Ohio-Marion,US,Ohio,Marion,2020-05-18,2513,13,1.45487102008841,,,29.6063849992065,
US-Ohio-Marion,US,Ohio,Marion,2020-05-19,2524,11,1.23104470930558,112,5.27530497856907,30.5993815238527,
US-Ohio-Marion,US,Ohio,Marion,2020-05-20,2540,16,1.79061048626266,,,31.5892489468992,
US-Ohio-Marion,US,Ohio,Marion,2020-05-21,2557,17,1.90252364165408,,,32.5785527822846,
US-Ohio-Marion,US,Ohio,Marion,2020-05-22,2581,24,2.68591572939399,,,33.5635727592779,
US-Ohio-Marion,US,Ohio,Marion,2020-05-23,2608,27,3.02165519556824,,,34.5468858389317,
US-Ohio-Marion,US,Ohio,Marion,2020-05-24,2617,9,1.00721839852275,,,35.5413619005674,
US-Ohio-Marion,US,Ohio,Marion,2020-05-25,2619,2,0.223826310782832,,,36.5401369387301,
US-Ohio-Marion,US,Ohio,Marion,2020-05-26,2623,4,0.447652621565665,99,4.66299279355659,37.5376898188852,
US-Ohio-Marion,US,Ohio,Marion,2020-05-27,2628,5,0.559565776957081,,,38.5346361615785,
US-Ohio-Marion,US,Ohio,Marion,2020-05-28,2642,14,1.56678417547983,,,39.5261167299471,
US-Ohio-Marion,US,Ohio,Marion,2020-05-29,2657,15,1.67869733087124,,,40.5170387194733,
US-Ohio-Marion,US,Ohio,Marion,2020-05-30,2660,3,0.335739466174249,,,41.5152292685002,
US-Ohio-Marion,US,Ohio,Marion,2020-05-31,2666,6,0.671478932348498,,,42.5116164807147,
US-Ohio-Marion,US,Ohio,Marion,2020-06-01,2668,2,0.223826310782832,,,43.51041402474,
US-Ohio-Marion,US,Ohio,Marion,2020-06-02,2674,6,0.671478932348498,51,2.40214780274127,44.5068120577432,
US-Ohio-Marion,US,Ohio,Marion,2020-06-03,2679,5,0.559565776957081,,,45.5038165871035,
US-Ohio-Marion,US,Ohio,Marion,2020-06-04,2686,7,0.783392087739914,,,46.4996323070888,
US-Ohio-Marion,US,Ohio,Marion,2020-06-05,2688,2,0.223826310782832,,,47.4984388012897,
US-Ohio-Marion,US,Ohio,Marion,2020-06-06,2689,1,0.111913155391416,,,48.4978423813583,
US-Ohio-Marion,US,Ohio,Marion,2020-06-07,2691,2,0.223826310782832,,,49.4966502066066,
US-Ohio-Marion,US,Ohio,Marion,2020-06-08,2694,3,0.335739466174249,,,50.4948636047871,
US-Ohio-Marion,US,Ohio,Marion,2020-06-09,2695,1,0.111913155391416,21,0.989119683481701,51.4942685129386,
US-Ohio-Marion,US,Ohio,Marion,2020-06-10,2697,2,0.223826310782832,,,52.4930789913951,
US-Ohio-Marion,US,Ohio,Marion,2020-06-11,2699,2,0.223826310782832,,,53.4918903516319,
US-Ohio-Marion,US,Ohio,Marion,2020-06-12,2701,2,0.223826310782832,,,54.4907025923427,
US-Ohio-Marion,US,Ohio,Marion,2020-06-13,2704,3,0.335739466174249,,,55.4889226014471,
US-Ohio-Marion,US,Ohio,Marion,2020-06-14,2706,2,0.223826310782832,,,56.4877370376466,
US-Ohio-Marion,US,Ohio,Marion,2020-06-15,2706,0,0,,,57.4877370376466,
US-Ohio-Marion,US,Ohio,Marion,2020-06-16,2712,6,0.671478932348498,17,0.800715934247092,58.4841855966219,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-04-20,1246,769,95.2380952380952,,,1,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-04-21,1635,389,48.1763576692055,1538,95.2380952380952,1.4389218915666,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-04-22,1658,23,2.84847358969596,,,2.42437327258167,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-04-23,1661,3,0.371540033438603,,,3.42249052229128,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-04-24,1659,-2,-0.247693355625735,,,4.42374531089929,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-04-25,1662,3,0.371540033438603,,,5.42186369445492,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-04-26,1658,-4,-0.495386711251471,,,6.42437327258167,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-04-27,1698,40,4.95386711251471,,,7.39954553144594,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-04-28,1706,8,0.990773422502941,71,4.3965570623568,8.39465022551811,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-04-29,1722,16,1.98154684500588,,,9.38492810666983,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-04-30,1732,10,1.23846677812868,,,10.3788975488898,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-01,1731,-1,-0.123846677812868,,,11.3794990357206,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-02,1724,-7,-0.866926744690074,,,12.383719198329,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-03,1729,5,0.619233389064338,,,13.3807030525237,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-04,1828,99,12.2608211034739,,,14.3227145209899,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-05,1831,3,0.371540033438603,125,7.74041736330423,15.3210067188821,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-06,1836,5,0.619233389064338,,,16.3181665905372,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-07,1841,5,0.619233389064338,,,17.3153341862386,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-08,1842,1,0.123846677812868,,,18.3147686285713,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-09,1844,2,0.247693355625735,,,19.3136384337576,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-10,1845,1,0.123846677812868,,,20.3130737959456,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-11,1933,88,10.8985076475324,,,21.264547417353,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-12,1955,22,2.72462691188309,124,7.6784940243978,22.2527610584273,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-13,1958,3,0.371540033438603,,,23.2511641129286,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-14,1990,32,3.96309369001177,,,24.2342806725748,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-15,2005,15,1.85770016719301,,,25.2264598016398,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-16,2011,6,0.743080066877206,,,26.2233478239698,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-17,2018,7,0.866926744690074,,,27.2197288970568,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-18,2021,3,0.371540033438603,,,28.2181817696339,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-19,2025,4,0.495386711251471,70,4.33463372345037,29.2161225016992,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-20,2029,4,0.495386711251471,,,30.2140672974433,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-21,2031,2,0.247693355625735,,,31.2130412141892,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-22,2033,2,0.247693355625735,,,32.2120161408598,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-23,2038,5,0.619233389064338,,,33.209457862937,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-24,2042,4,0.495386711251471,,,34.2074157555795,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-25,2043,1,0.123846677812868,,,35.2069058537731,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-26,2046,3,0.371540033438603,21,1.30039011703511,36.2053776445207,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-27,2046,0,0,,,37.2053776445207,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-28,2048,2,0.247693355625735,,,38.2043600827215,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-29,2050,2,0.247693355625735,,,39.2033435141501,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-30,2050,0,0,,,40.2033435141501,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-05-31,2074,24,2.97232026750882,,,41.191221463601,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-06-01,2086,12,1.48616013375441,,,42.1852129406738,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-06-02,2092,6,0.743080066877206,46,2.84847358969596,43.1822216286547,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-06-03,2095,3,0.371540033438603,,,44.1807291883439,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-06-04,2096,1,0.123846677812868,,,45.1802321831239,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-06-05,2099,3,0.371540033438603,,,46.1787425889458,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-06-06,2099,0,0,,,47.1787425889458,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-06-07,2106,7,0.866926744690074,,,48.175275132268,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-06-08,2108,2,0.247693355625735,,,49.1742865470788,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-06-09,2109,1,0.123846677812868,17,1.05269676140938,50.1737926061548,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-06-10,2110,1,0.123846677812868,,,51.1732988993816,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-06-11,2121,11,1.36231345594154,,,52.167883515587,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-06-12,2115,-6,-0.743080066877206,,,53.1708338700209,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-06-13,2123,8,0.990773422502941,,,54.1669019185128,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-06-14,2125,2,0.247693355625735,,,55.1659212457297,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-06-15,2126,1,0.123846677812868,,,56.1654312554038,
US-Ohio-Pickaway,US,Ohio,Pickaway,2020-06-16,2125,-1,-0.123846677812868,16,0.990773422502941,57.1659212457297,
US-Ohio-Summit,US,Ohio,Summit,2020-05-23,1204,21,31.25,,,23.2462497267369,
US-Ohio-Summit,US,Ohio,Summit,2020-05-24,1220,16,23.8095238095238,,,23.9339613223692,
US-Ohio-Summit,US,Ohio,Summit,2020-05-25,1236,16,23.8095238095238,,,24.6719542376802,
US-Ohio-Summit,US,Ohio,Summit,2020-05-26,1277,41,61.0119047619048,235,95.2380952380952,25.0157407125576,
US-Ohio-Summit,US,Ohio,Summit,2020-05-27,1315,38,56.547619047619,,,25.5299427952973,
US-Ohio-Summit,US,Ohio,Summit,2020-05-28,1335,20,29.7619047619048,,,26.2813351982136,
US-Ohio-Summit,US,Ohio,Summit,2020-05-29,1380,45,66.9642857142857,,,26.4960143239153,
US-Ohio-Summit,US,Ohio,Summit,2020-05-30,1390,10,14.8809523809524,,,27.2695802775536,
US-Ohio-Summit,US,Ohio,Summit,2020-05-31,1420,30,44.6428571428571,,,27.3974629541398,
US-Ohio-Summit,US,Ohio,Summit,2020-06-01,1453,33,49.1071428571429,,,27.6949571888136,
US-Ohio-Summit,US,Ohio,Summit,2020-06-02,1475,22,32.7380952380952,198,80.2431610942249,28.3800812841368,
US-Ohio-Summit,US,Ohio,Summit,2020-06-03,1487,12,17.8571428571429,,,29.2103045344694,
US-Ohio-Summit,US,Ohio,Summit,2020-06-04,1505,18,26.7857142857143,,,29.957385002082,
US-Ohio-Summit,US,Ohio,Summit,2020-06-05,1529,24,35.7142857142857,,,30.6194919786932,
US-Ohio-Summit,US,Ohio,Summit,2020-06-06,1540,11,16.3690476190476,,,31.4663930480274,
US-Ohio-Summit,US,Ohio,Summit,2020-06-07,1548,8,11.9047619047619,,,32.3557336845502,
US-Ohio-Summit,US,Ohio,Summit,2020-06-08,1571,23,34.2261904761905,,,33.0407450858793,
US-Ohio-Summit,US,Ohio,Summit,2020-06-09,1592,21,31.25,117,47.4164133738602,33.7909813567537,
US-Ohio-Summit,US,Ohio,Summit,2020-06-10,1621,29,43.1547619047619,,,34.4591496991389,
US-Ohio-Summit,US,Ohio,Summit,2020-06-11,1623,2,2.97619047619048,,,35.4364840607582,
US-Ohio-Summit,US,Ohio,Summit,2020-06-12,1638,15,22.3214285714286,,,36.2673767926605,
US-Ohio-Summit,US,Ohio,Summit,2020-06-13,1655,17,25.297619047619,,,37.0775839637029,
US-Ohio-Summit,US,Ohio,Summit,2020-06-14,1666,11,16.3690476190476,,,37.9433177627515,
US-Ohio-Summit,US,Ohio,Summit,2020-06-15,1675,9,13.3928571428571,,,38.8162787280939,
US-Ohio-Summit,US,Ohio,Summit,2020-06-16,1706,31,46.1309523809524,114,46.2006079027356,39.3838656760137,
US-Oklahoma-Oklahoma,US,Oklahoma,Oklahoma,2020-05-24,1203,14,19.047619047619,,,32.3204313949169,
US-Oklahoma-Oklahoma,US,Oklahoma,Oklahoma,2020-05-25,1208,5,6.80272108843537,,,33.1744190943594,
US-Oklahoma-Oklahoma,US,Oklahoma,Oklahoma,2020-05-26,1216,8,10.8843537414966,129,45.6718003186405,33.9621763619685,
US-Oklahoma-Oklahoma,US,Oklahoma,Oklahoma,2020-05-27,1227,11,14.9659863945578,,,34.755251996666,
US-Oklahoma-Oklahoma,US,Oklahoma,Oklahoma,2020-05-28,1241,14,19.047619047619,,,35.4945604088329,
US-Oklahoma-Oklahoma,US,Oklahoma,Oklahoma,2020-05-29,1254,13,17.687074829932,,,36.2551096536091,
US-Oklahoma-Oklahoma,US,Oklahoma,Oklahoma,2020-05-30,1263,9,12.2448979591837,,,37.0907857953654,
US-Oklahoma-Oklahoma,US,Oklahoma,Oklahoma,2020-05-31,1281,18,24.4897959183673,,,37.8153105867562,
US-Oklahoma-Oklahoma,US,Oklahoma,Oklahoma,2020-06-01,1284,3,4.08163265306122,,,38.7729561605461,
US-Oklahoma-Oklahoma,US,Oklahoma,Oklahoma,2020-06-02,1294,10,13.6054421768707,78,27.6155071694105,39.6324860305049,
US-Oklahoma-Oklahoma,US,Oklahoma,Oklahoma,2020-06-03,1309,15,20.4081632653061,,,40.4238032486116,
US-Oklahoma-Oklahoma,US,Oklahoma,Oklahoma,2020-06-04,1328,19,25.8503401360544,,,41.1628782403016,
US-Oklahoma-Oklahoma,US,Oklahoma,Oklahoma,2020-06-05,1350,22,29.9319727891156,,,41.7887444999027,
US-Oklahoma-Oklahoma,US,Oklahoma,Oklahoma,2020-06-06,1360,10,13.6054421768707,,,42.5790480951924,
US-Oklahoma-Oklahoma,US,Oklahoma,Oklahoma,2020-06-07,1369,9,12.2448979591837,,,43.3916354664149,
US-Oklahoma-Oklahoma,US,Oklahoma,Oklahoma,2020-06-08,1384,15,20.4081632653061,,,44.0820021748767,
US-Oklahoma-Oklahoma,US,Oklahoma,Oklahoma,2020-06-09,1404,20,27.2108843537415,110,38.944946008143,43.1422459136908,
